a15m310 Wilson3 pz3 0.151fm zmax5
config z nu=p.z RpITD
378 1 1.17809725e+00 3.44347629e-02
379 1 1.17809725e+00 3.40218783e-02
380 1 1.17809725e+00 3.39774849e-02
381 1 1.17809725e+00 3.34206178e-02
382 1 1.17809725e+00 3.33921034e-02
383 1 1.17809725e+00 3.39005086e-02
384 1 1.17809725e+00 3.44464276e-02
385 1 1.17809725e+00 3.38828705e-02
386 1 1.17809725e+00 3.35977894e-02
387 1 1.17809725e+00 3.37807406e-02
388 1 1.17809725e+00 3.41005664e-02
389 1 1.17809725e+00 3.37093001e-02
390 1 1.17809725e+00 3.45881954e-02
391 1 1.17809725e+00 3.39811538e-02
392 1 1.17809725e+00 3.37919846e-02
393 1 1.17809725e+00 3.39626191e-02
394 1 1.17809725e+00 3.41258386e-02
395 1 1.17809725e+00 3.45328090e-02
396 1 1.17809725e+00 3.30897532e-02
397 1 1.17809725e+00 3.37569589e-02
398 1 1.17809725e+00 3.36804928e-02
399 1 1.17809725e+00 3.39572401e-02
400 1 1.17809725e+00 3.37887501e-02
401 1 1.17809725e+00 3.34120272e-02
402 1 1.17809725e+00 3.40288781e-02
403 1 1.17809725e+00 3.46671383e-02
404 1 1.17809725e+00 3.36021490e-02
405 1 1.17809725e+00 3.33058446e-02
406 1 1.17809725e+00 3.38571244e-02
407 1 1.17809725e+00 3.44151472e-02
408 1 1.17809725e+00 3.37670432e-02
409 1 1.17809725e+00 3.33691959e-02
410 1 1.17809725e+00 3.40793216e-02
411 1 1.17809725e+00 3.42406488e-02
412 1 1.17809725e+00 3.36541490e-02
413 1 1.17809725e+00 3.38211798e-02
414 1 1.17809725e+00 3.38505111e-02
415 1 1.17809725e+00 3.39937311e-02
416 1 1.17809725e+00 3.39455085e-02
417 1 1.17809725e+00 3.30764506e-02
418 1 1.17809725e+00 3.34324263e-02
419 1 1.17809725e+00 3.40998778e-02
420 1 1.17809725e+00 3.42372265e-02
421 1 1.17809725e+00 3.40676491e-02
422 1 1.17809725e+00 3.43913811e-02
423 1 1.17809725e+00 3.40374733e-02
424 1 1.17809725e+00 3.38833482e-02
425 1 1.17809725e+00 3.40358020e-02
426 1 1.17809725e+00 3.37404378e-02
427 1 1.17809725e+00 3.35578376e-02
428 1 1.17809725e+00 3.36211230e-02
429 1 1.17809725e+00 3.45404360e-02
430 1 1.17809725e+00 3.45736155e-02
431 1 1.17809725e+00 3.35813252e-02
432 1 1.17809725e+00 3.38964582e-02
433 1 1.17809725e+00 3.32942557e-02
434 1 1.17809725e+00 3.38986880e-02
435 1 1.17809725e+00 3.38412019e-02
436 1 1.17809725e+00 3.40215701e-02
437 1 1.17809725e+00 3.38516228e-02
438 1 1.17809725e+00 3.39505668e-02
439 1 1.17809725e+00 3.40371384e-02
440 1 1.17809725e+00 3.36494030e-02
441 1 1.17809725e+00 3.41507231e-02
442 1 1.17809725e+00 3.35076529e-02
443 1 1.17809725e+00 3.36827745e-02
444 1 1.17809725e+00 3.40536855e-02
445 1 1.17809725e+00 3.41861195e-02
446 1 1.17809725e+00 3.40768656e-02
447 1 1.17809725e+00 3.38330321e-02
448 1 1.17809725e+00 3.41161059e-02
449 1 1.17809725e+00 3.47093523e-02
450 1 1.17809725e+00 3.43045994e-02
451 1 1.17809725e+00 3.40483053e-02
452 1 1.17809725e+00 3.39307407e-02
453 1 1.17809725e+00 3.41664091e-02
454 1 1.17809725e+00 3.40585319e-02
455 1 1.17809725e+00 3.39810425e-02
456 1 1.17809725e+00 3.42478083e-02
457 1 1.17809725e+00 3.42624983e-02
458 1 1.17809725e+00 3.42198859e-02
459 1 1.17809725e+00 3.39214696e-02
460 1 1.17809725e+00 3.40561166e-02
461 1 1.17809725e+00 3.41218384e-02
462 1 1.17809725e+00 3.38713248e-02
463 1 1.17809725e+00 3.44425892e-02
464 1 1.17809725e+00 3.40216447e-02
465 1 1.17809725e+00 3.43538049e-02
466 1 1.17809725e+00 3.41301821e-02
467 1 1.17809725e+00 3.37322041e-02
468 1 1.17809725e+00 3.37438553e-02
469 1 1.17809725e+00 3.37572518e-02
470 1 1.17809725e+00 3.38946367e-02
471 1 1.17809725e+00 3.33559706e-02
472 1 1.17809725e+00 3.40647413e-02
473 1 1.17809725e+00 3.41669603e-02
474 1 1.17809725e+00 3.38915459e-02
475 1 1.17809725e+00 3.44429156e-02
476 1 1.17809725e+00 3.41324895e-02
477 1 1.17809725e+00 3.44469853e-02
478 1 1.17809725e+00 3.44525020e-02
479 1 1.17809725e+00 3.43831683e-02
480 1 1.17809725e+00 3.41949728e-02
481 1 1.17809725e+00 3.36293063e-02
482 1 1.17809725e+00 3.38700779e-02
483 1 1.17809725e+00 3.43984380e-02
484 1 1.17809725e+00 3.35475309e-02
485 1 1.17809725e+00 3.36715678e-02
486 1 1.17809725e+00 3.39097778e-02
487 1 1.17809725e+00 3.38079873e-02
488 1 1.17809725e+00 3.38154420e-02
489 1 1.17809725e+00 3.39714440e-02
490 1 1.17809725e+00 3.44377251e-02
491 1 1.17809725e+00 3.35464637e-02
492 1 1.17809725e+00 3.41339661e-02
493 1 1.17809725e+00 3.40508453e-02
494 1 1.17809725e+00 3.36455720e-02
495 1 1.17809725e+00 3.36717399e-02
496 1 1.17809725e+00 3.37857598e-02
497 1 1.17809725e+00 3.36822827e-02
498 1 1.17809725e+00 3.39836403e-02
499 1 1.17809725e+00 3.45192020e-02
500 1 1.17809725e+00 3.35118868e-02
501 1 1.17809725e+00 3.40565795e-02
502 1 1.17809725e+00 3.41271523e-02
503 1 1.17809725e+00 3.45931680e-02
504 1 1.17809725e+00 3.40884099e-02
505 1 1.17809725e+00 3.39818806e-02
506 1 1.17809725e+00 3.43446112e-02
507 1 1.17809725e+00 3.37773122e-02
508 1 1.17809725e+00 3.39515620e-02
509 1 1.17809725e+00 3.32102827e-02
510 1 1.17809725e+00 3.38978143e-02
511 1 1.17809725e+00 3.43341792e-02
512 1 1.17809725e+00 3.43608422e-02
513 1 1.17809725e+00 3.39568037e-02
514 1 1.17809725e+00 3.40328996e-02
515 1 1.17809725e+00 3.43451096e-02
516 1 1.17809725e+00 3.37151589e-02
517 1 1.17809725e+00 3.39772853e-02
518 1 1.17809725e+00 3.44036920e-02
519 1 1.17809725e+00 3.47926315e-02
520 1 1.17809725e+00 3.42051051e-02
521 1 1.17809725e+00 3.34529661e-02
522 1 1.17809725e+00 3.37246219e-02
523 1 1.17809725e+00 3.38269653e-02
524 1 1.17809725e+00 3.38806846e-02
525 1 1.17809725e+00 3.42660036e-02
526 1 1.17809725e+00 3.42784855e-02
527 1 1.17809725e+00 3.41218912e-02
528 1 1.17809725e+00 3.41079268e-02
529 1 1.17809725e+00 3.45417094e-02
530 1 1.17809725e+00 3.41698643e-02
531 1 1.17809725e+00 3.35442520e-02
532 1 1.17809725e+00 3.32525980e-02
533 1 1.17809725e+00 3.39349759e-02
534 1 1.17809725e+00 3.38534641e-02
535 1 1.17809725e+00 3.36194443e-02
536 1 1.17809725e+00 3.39274512e-02
537 1 1.17809725e+00 3.40121590e-02
538 1 1.17809725e+00 3.38511726e-02
539 1 1.17809725e+00 3.38171775e-02
540 1 1.17809725e+00 3.37744489e-02
541 1 1.17809725e+00 3.43444107e-02
542 1 1.17809725e+00 3.44030530e-02
543 1 1.17809725e+00 3.40599167e-02
544 1 1.17809725e+00 3.35673284e-02
545 1 1.17809725e+00 3.37922954e-02
546 1 1.17809725e+00 3.40377494e-02
547 1 1.17809725e+00 3.36942587e-02
548 1 1.17809725e+00 3.33104742e-02
549 1 1.17809725e+00 3.40822569e-02
550 1 1.17809725e+00 3.44319642e-02
551 1 1.17809725e+00 3.47069434e-02
552 1 1.17809725e+00 3.38085396e-02
553 1 1.17809725e+00 3.45847239e-02
554 1 1.17809725e+00 3.39130802e-02
555 1 1.17809725e+00 3.31199471e-02
556 1 1.17809725e+00 3.38550654e-02
557 1 1.17809725e+00 3.41843588e-02
558 1 1.17809725e+00 3.41507571e-02
559 1 1.17809725e+00 3.41419226e-02
560 1 1.17809725e+00 3.39239856e-02
561 1 1.17809725e+00 3.39005884e-02
562 1 1.17809725e+00 3.37792726e-02
563 1 1.17809725e+00 3.36449980e-02
564 1 1.17809725e+00 3.38899477e-02
565 1 1.17809725e+00 3.41330680e-02
566 1 1.17809725e+00 3.45125748e-02
567 1 1.17809725e+00 3.44252877e-02
568 1 1.17809725e+00 3.45588697e-02
569 1 1.17809725e+00 3.44258233e-02
570 1 1.17809725e+00 3.41733964e-02
571 1 1.17809725e+00 3.42587490e-02
572 1 1.17809725e+00 3.40701357e-02
573 1 1.17809725e+00 3.39045214e-02
574 1 1.17809725e+00 3.39454584e-02
575 1 1.17809725e+00 3.40280457e-02
576 1 1.17809725e+00 3.40436258e-02
577 1 1.17809725e+00 3.35845881e-02
578 1 1.17809725e+00 3.43426141e-02
579 1 1.17809725e+00 3.45521995e-02
580 1 1.17809725e+00 3.40938808e-02
581 1 1.17809725e+00 3.43575671e-02
582 1 1.17809725e+00 3.43073291e-02
583 1 1.17809725e+00 3.41464332e-02
584 1 1.17809725e+00 3.36852959e-02
585 1 1.17809725e+00 3.41762594e-02
586 1 1.17809725e+00 3.39609259e-02
587 1 1.17809725e+00 3.35232643e-02
588 1 1.17809725e+00 3.39822710e-02
589 1 1.17809725e+00 3.38405962e-02
590 1 1.17809725e+00 3.38354425e-02
591 1 1.17809725e+00 3.46393116e-02
592 1 1.17809725e+00 3.42291330e-02
593 1 1.17809725e+00 3.41537660e-02
594 1 1.17809725e+00 3.40226839e-02
595 1 1.17809725e+00 3.32572833e-02
596 1 1.17809725e+00 3.38867215e-02
597 1 1.17809725e+00 3.38293230e-02
598 1 1.17809725e+00 3.38370925e-02
599 1 1.17809725e+00 3.43842650e-02
600 1 1.17809725e+00 3.40774994e-02
601 1 1.17809725e+00 3.38899899e-02
602 1 1.17809725e+00 3.42212825e-02
603 1 1.17809725e+00 3.35248710e-02
604 1 1.17809725e+00 3.39375221e-02
605 1 1.17809725e+00 3.35725269e-02
606 1 1.17809725e+00 3.44638128e-02
607 1 1.17809725e+00 3.39500156e-02
608 1 1.17809725e+00 3.46255377e-02
609 1 1.17809725e+00 3.42371888e-02
610 1 1.17809725e+00 3.41220710e-02
611 1 1.17809725e+00 3.39276502e-02
612 1 1.17809725e+00 3.42574776e-02
613 1 1.17809725e+00 3.38958684e-02
614 1 1.17809725e+00 3.42668108e-02
615 1 1.17809725e+00 3.37653037e-02
616 1 1.17809725e+00 3.44110315e-02
617 1 1.17809725e+00 3.38395309e-02
618 1 1.17809725e+00 3.38638389e-02
619 1 1.17809725e+00 3.41384386e-02
620 1 1.17809725e+00 3.43205218e-02
621 1 1.17809725e+00 3.45249573e-02
622 1 1.17809725e+00 3.43619056e-02
623 1 1.17809725e+00 3.43197342e-02
624 1 1.17809725e+00 3.39617220e-02
625 1 1.17809725e+00 3.39146695e-02
626 1 1.17809725e+00 3.37099662e-02
627 1 1.17809725e+00 3.36338519e-02
628 1 1.17809725e+00 3.43509018e-02
629 1 1.17809725e+00 3.36062562e-02
630 1 1.17809725e+00 3.40927539e-02
631 1 1.17809725e+00 3.40075102e-02
